vidId,vidTitle,vidUrl,viewCount,likeCount,chanName,chanUrl,subsCount,vidCount,category
NJqRuxZd6xE,HOT JAPAN Spectacle Video｜ALL HOURS × HIMEJI Castle with SAKURA,https://www.youtube.com/watch?v=NJqRuxZd6xE,6340198,25094,JO1,https://www.youtube.com/channel/UCsmXiDP8S40uBeJYxvyulmA,617000,464,10
LRwE4jZmBy0,Elsya feat. Aan Story - TRAUMA (Official Music Video),https://www.youtube.com/watch?v=LRwE4jZmBy0,3343112,133134,Kece TV,https://www.youtube.com/channel/UC54qHKaZVgD6zOjajzJ2pKg,40400,38,10
eXQwG8zmPDw,"Yovie Widianto, Lyodra, Tiara Andini, Ziva Magnolya - Menyesal",https://www.youtube.com/watch?v=eXQwG8zmPDw,27436862,524803,YovieWidiantoVEVO,https://www.youtube.com/channel/UC5M_YGiKQ63jGMAksHJw4XQ,230,2,10
XQzHF8DGYp8,AWDELLA - TERTAWAN HATI (OFFICIAL MUSIC VIDEO),https://www.youtube.com/watch?v=XQzHF8DGYp8,59151348,275645,HITS Records,https://www.youtube.com/channel/UCYJo04cZFlwL3XNnJ8aYtTw,4780000,1972,10
zt4NeGqnCOk,Keisya Levronka - Jadi Kekasihku Saja (Official Music Video),https://www.youtube.com/watch?v=zt4NeGqnCOk,9609117,253295,KeisyaLevronkaVEVO,https://www.youtube.com/channel/UC-5qm8NHJPr5wn5mw9ANBPQ,39900,16,10
o4dJGT7S9Jc,Tulus - Perahu Kertas (Konser Salute Erwin Gutawa to 3 Female Songwriters),https://www.youtube.com/watch?v=o4dJGT7S9Jc,43676158,304900,Erwin Gutawa Productions,https://www.youtube.com/channel/UCsmA4tEw6WZNKmKCd1vCR2A,390000,153,10
30BilwJ6bUw,Denny Caknan - Crito Mustahil ( Mung ) | (Official Music Video) #albumkalihwelasku,https://www.youtube.com/watch?v=30BilwJ6bUw,20137032,220378,DENNY CAKNAN,https://www.youtube.com/channel/UC0k3T5AJYvKnuc52bB7rJTA,5770000,124,10
0gCQsgmdk1Q,golden hour cello version out now.. #jvke #goldenhour @jtaicello,https://www.youtube.com/watch?v=0gCQsgmdk1Q,3271999,178955,JVKE,https://www.youtube.com/channel/UCSOfUqPoqpp5aWDDnAyv94g,7440000,404,10
YJm56Nnf4Hc,"Keisya Levronka, Andi Rianto - Mengejar Matahari (Official Music Video)",https://www.youtube.com/watch?v=YJm56Nnf4Hc,7101485,145950,KeisyaLevronkaVEVO,https://www.youtube.com/channel/UC-5qm8NHJPr5wn5mw9ANBPQ,39900,16,10
vjexVOf-s2Y,Alan Walker x Emma Steinbakken - Not You (Live Performance),https://www.youtube.com/watch?v=vjexVOf-s2Y,10487417,246678,Alan Walker,https://www.youtube.com/channel/UCJrOtniJ0-NWz37R30urifQ,43300000,389,10
iTJvrId5Bmo,Tiara Andini - Merasa Indah (Official Lyric Video),https://www.youtube.com/watch?v=iTJvrId5Bmo,43342310,408304,TiaraAndiniVEVO,https://www.youtube.com/channel/UCl8TJXcR80R9ctpN0aX91bw,48700,32,10
rL74odKFiIg,QUEEN HARVEY!!! 👸✨🖤 #Short,https://www.youtube.com/watch?v=rL74odKFiIg,1309840,91385,MTMC IS ALPHAZ,https://www.youtube.com/channel/UCpVJV8HU1lOKJNBx-ZX7VAQ,74700,888,10
bHvkNPP8P3o,Virgoun - Saat Kau Telah Mengerti (Official Music Video),https://www.youtube.com/watch?v=bHvkNPP8P3o,23818411,384982,Virgoun,https://www.youtube.com/channel/UCLZDxzPCTxEXgWI5k8QWlvw,1280000,139,10
jKIEUdAMtrQ,Faouzia &amp; John Legend - Minefields (Official Music Video),https://www.youtube.com/watch?v=jKIEUdAMtrQ,148779316,1309236,Faouzia,https://www.youtube.com/channel/UCLwbyg15zJgjtNL0EErkOPA,2280000,183,10
6ZUIwj3FgUY,IVE 아이브 &#39;I AM&#39; MV,https://www.youtube.com/watch?v=6ZUIwj3FgUY,82310233,1393285,starshipTV,https://www.youtube.com/channel/UCYDmx2Sfpnaxg488yBpZIGg,5930000,2129,10
QgiZVuQUoHo,For Revenge X Stereo Wall - Jakarta Hari Ini (Official Video),https://www.youtube.com/watch?v=QgiZVuQUoHo,18346080,124332,FORREVENGEVEVO,https://www.youtube.com/channel/UCDEZ9jyP9VrOb1Vnt70p6mQ,35200,7,10
owI-xUblLw8,Now United - I Love Your Smile (Official Music Video),https://www.youtube.com/watch?v=owI-xUblLw8,5823925,14594,NOW UNITED,https://www.youtube.com/channel/UColnnUYyz7CWjhzpF1kASnw,8040000,1275,10
cRi-x2r88no,Jamie Miller - Here&#39;s Your Perfect (Official Music Video),https://www.youtube.com/watch?v=cRi-x2r88no,141800984,1482213,Jamie Miller,https://www.youtube.com/channel/UCilqV3GecszUjixKZWsuZ-w,989000,129,10
AEp08vVYreg,Coldplay - Fix You (Live In São Paulo),https://www.youtube.com/watch?v=AEp08vVYreg,73803404,842300,Coldplay,https://www.youtube.com/channel/UCDPM_n1atn2ijUwHd0NNRQw,25000000,386,10
_1UlylSfSTk,GuyonWaton x Denny Caknan - SANES (Official Music Video),https://www.youtube.com/watch?v=_1UlylSfSTk,18848451,176411,GUYONWATON OFFICIAL,https://www.youtube.com/channel/UCxb2XwbJ0W5NUecmJIEHNxg,2710000,138,10
ifeWSLxkDBg,Putri Ariani - Tak Mampu Lupa (Official Music Video),https://www.youtube.com/watch?v=ifeWSLxkDBg,11182444,79337,Go Music Group,https://www.youtube.com/channel/UCrdMXa7s5dl1qlL2YszJ7VA,46600,51,10
83ntBBDC8Xs,Tiara Andini - Usai (Official Music Video),https://www.youtube.com/watch?v=83ntBBDC8Xs,27081666,195666,TiaraAndiniVEVO,https://www.youtube.com/channel/UCl8TJXcR80R9ctpN0aX91bw,48700,32,10
rg_zwK_sSEY,"ZAYN, Zhavia Ward - A Whole New World (End Title) (From &quot;Aladdin&quot;)",https://www.youtube.com/watch?v=rg_zwK_sSEY,280027598,4102069,DisneyMusicVEVO,https://www.youtube.com/channel/UCgwv23FVv3lqh567yagXfNg,32300000,2008,10
k4V3Mo61fJM,Coldplay - Fix You (Official Video),https://www.youtube.com/watch?v=k4V3Mo61fJM,583434367,3049937,Coldplay,https://www.youtube.com/channel/UCDPM_n1atn2ijUwHd0NNRQw,25000000,386,10
W-w3WfgpcGg,Bruno Mars - It Will Rain (Official Music Video),https://www.youtube.com/watch?v=W-w3WfgpcGg,786578332,3616016,Bruno Mars,https://www.youtube.com/channel/UCoUM-UJ7rirJYP8CQ0EIaHA,36500000,99,10
VQo4hyWfBQ4,BLACKPINK - ‘Tally’ (Official Audio),https://www.youtube.com/watch?v=VQo4hyWfBQ4,37409651,659267,BLACKPINK,https://www.youtube.com/channel/UCOmHUn--16B90oW2L6FRR3A,88400000,519,10
rCIXjYo9qs4,"Take Me Home, Country Roads - Music Travel Love (John Denver Cover)",https://www.youtube.com/watch?v=rCIXjYo9qs4,30116113,324879,Music Travel Love,https://www.youtube.com/channel/UCLxAS02eWvfZK4icRNzWD_g,4230000,83,10
rLm_aSP369M,Coldplay - The Scientist (Live in Madrid 2011),https://www.youtube.com/watch?v=rLm_aSP369M,217197196,738044,Coldplay,https://www.youtube.com/channel/UCDPM_n1atn2ijUwHd0NNRQw,25000000,386,10
45Z7OiNRz7M,sunlight berhadiah uang? 😱😱😱#shorts #experiment,https://www.youtube.com/watch?v=45Z7OiNRz7M,1910437,44733,Roni Official21,https://www.youtube.com/channel/UCg5QS3uVCWnjgOVewhHSIgQ,372000,211,10
-ZvsGmYKhcU,Coldplay - Viva La Vida (Live In São Paulo),https://www.youtube.com/watch?v=-ZvsGmYKhcU,152043761,1157735,Coldplay,https://www.youtube.com/channel/UCDPM_n1atn2ijUwHd0NNRQw,25000000,386,10
GDND88fqt1o,New West - Those Eyes (Chapter 1),https://www.youtube.com/watch?v=GDND88fqt1o,28222847,406040,New West,https://www.youtube.com/channel/UCO6OtN39Z032lqFanHOABcQ,181000,51,10
9L3aw9PfDpw,Coldplay X BTS - My Universe (Live at the AMAs),https://www.youtube.com/watch?v=9L3aw9PfDpw,22040820,946667,Coldplay,https://www.youtube.com/channel/UCDPM_n1atn2ijUwHd0NNRQw,25000000,386,10
vucSISCI8GE,Japanese Bath Bomb #shorts #boysaliar,https://www.youtube.com/watch?v=vucSISCI8GE,9094596,237658,斎藤アリーナ Alina Saito,https://www.youtube.com/channel/UC2zaij4gdFjQ1gUeYB6tyIA,1590000,117,10
o4552tadeuM,"Sigrid, Bring Me The Horizon - Bad Life",https://www.youtube.com/watch?v=o4552tadeuM,12350497,228185,SigridVEVO,https://www.youtube.com/channel/UCTV0CAq7RoWSZSCXQ-4CCag,212000,67,10
EOlmbEFFAMg,"Cicak Cicak di Dinding, Lagu Anak Indonesia Populer",https://www.youtube.com/watch?v=EOlmbEFFAMg,62504,1566,Anak Indonesia TV,https://www.youtube.com/channel/UCEBcbCMg9PMBR6OmwMMHTWw,262000,75,10
Aw1eOFJiDtE,Stacey Ryan - Fall In Love Alone (Official Music Video),https://www.youtube.com/watch?v=Aw1eOFJiDtE,20715565,186358,Stacey Ryan,https://www.youtube.com/channel/UCDKI45mlLlHcdqSrStjg2Sg,252000,146,10
zuoSn3ObMz4,NCT DREAM 엔시티 드림 &#39;Candy&#39; MV,https://www.youtube.com/watch?v=zuoSn3ObMz4,41030829,1292081,SMTOWN,https://www.youtube.com/channel/UCEf_Bc-KVd7onSeifS3py9g,31700000,4124,10
XjwZAa2EjKA,Katy Perry - Unconditionally (Official),https://www.youtube.com/watch?v=XjwZAa2EjKA,665808673,3491938,KatyPerryVEVO,https://www.youtube.com/channel/UC-8Q-hLdECwQmaWNwXitYDw,24700000,173,10
c8M9ZWt1ipw,Denny Caknan - Kalih Welasku (Official Music Video) #albumkalihwelasku,https://www.youtube.com/watch?v=c8M9ZWt1ipw,50453762,544941,DENNY CAKNAN,https://www.youtube.com/channel/UC0k3T5AJYvKnuc52bB7rJTA,5770000,124,10
prF_qIGezqI,HABIBI YA MUHAMMAD,https://www.youtube.com/watch?v=prF_qIGezqI,13579383,687836,Alula Aisy Channel,https://www.youtube.com/channel/UCLp3ajxjIVWbqYO1IriElAw,956000,78,10
NlG_aFs7gdg,Calum Scott feat. Lyodra - Heaven (Official Music Video),https://www.youtube.com/watch?v=NlG_aFs7gdg,15857625,454317,Lyodra Official,https://www.youtube.com/channel/UCVbDyLu0MatwYdm2Bh8E79w,1730000,314,10
TkV5709EG5M,Bring Me The Horizon - Drown,https://www.youtube.com/watch?v=TkV5709EG5M,127325646,1116474,BMTHOfficialVEVO,https://www.youtube.com/channel/UCUmC7gXciukRv73CQRQ5QGQ,1570000,94,10
Psr7yfO_WY0,Judika - Bagaimana Kalau Aku Tidak Baik - Baik Saja (Official Music Video),https://www.youtube.com/watch?v=Psr7yfO_WY0,81975948,628707,Judika Entertainment ,https://www.youtube.com/channel/UC_4lll6yMkKDUaINGy93nbQ,4030000,346,10
uP_iLS38Tdo,SZA - Kill Bill (Lyrics),https://www.youtube.com/watch?v=uP_iLS38Tdo,16855062,116506,Dan Music,https://www.youtube.com/channel/UCq46lKycfqrBtUPTxUk_NRQ,1940000,375,10
Q5bX5K76Hag,Céline Dion - The Power of Love (Taking Chances World Tour: The Concert),https://www.youtube.com/watch?v=Q5bX5K76Hag,34849887,254424,CelineDionVEVO,https://www.youtube.com/channel/UCh6C5LG14uZKmwCgGxf-nDQ,2000000,446,10
8qoL-fhPfO8,Tiara Andini - Menjadi Dia (Official Music Video),https://www.youtube.com/watch?v=8qoL-fhPfO8,32357896,311617,TiaraAndiniVEVO,https://www.youtube.com/channel/UCl8TJXcR80R9ctpN0aX91bw,48700,32,10
CUjRKwr5qps,"I Was Stung 1,000 Times for Science",https://www.youtube.com/watch?v=CUjRKwr5qps,5829147,43567,Great Big Story,https://www.youtube.com/channel/UCajXeitgFL-rb5-gXI-aG8Q,6170000,2833,15
QSYpWaFsIRY,Antlion Cone Death Trap | The Hunt | BBC Earth,https://www.youtube.com/watch?v=QSYpWaFsIRY,11241696,149718,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
6zqRNk7rPV4,David Attenborough Discovers Bug&#39;s BRUTAL Self-Defence Mechanism | Micro Monsters,https://www.youtube.com/watch?v=6zqRNk7rPV4,203696,2925,Nature Bites,https://www.youtube.com/channel/UCjsom_OqbP8UiH3KOL07OEw,189000,415,15
zAiMzeOfOgA,How Carnivorous Caterpillars Attack Their Prey,https://www.youtube.com/watch?v=zAiMzeOfOgA,1694388,25758,Nature on PBS,https://www.youtube.com/channel/UCcBp_9YPyma4c3HTadmRJ3Q,727000,566,15
XV3IJTZCYH8,Rescuers Give Seal With Stuffy Nose Special Medicine So He Can Go Home | Dodo Kids | Rescued!,https://www.youtube.com/watch?v=XV3IJTZCYH8,4384920,3793,Dodo Kids,https://www.youtube.com/channel/UCofXFskZSRZV7ehHPhOlfiA,1500000,570,15
VTzfaY2kx0U,Spinosaurus Fishes for Prey | Planet Dinosaur | BBC Earth,https://www.youtube.com/watch?v=VTzfaY2kx0U,28212472,117778,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
fTeT0b78Ki0,Pulling Up 300ft Deep Ratfish | River Monsters,https://www.youtube.com/watch?v=fTeT0b78Ki0,193691,4331,River Monsters™,https://www.youtube.com/channel/UComwL29zYKujb1JhkB0EcGA,1960000,523,15
qH3AFjaPhuA,Scared Dog Stuck On A Pond Turns Into A Happy Tail-Wagger | Dodo Kids | Rescued!,https://www.youtube.com/watch?v=qH3AFjaPhuA,3093642,2739,Dodo Kids,https://www.youtube.com/channel/UCofXFskZSRZV7ehHPhOlfiA,1500000,570,15
j8UohToWGTs,Scorpion VS Centipede: A Deadly Fight | David Attenborough&#39;s Micro Monsters | Nature Bites,https://www.youtube.com/watch?v=j8UohToWGTs,454032,6194,Nature Bites,https://www.youtube.com/channel/UCjsom_OqbP8UiH3KOL07OEw,189000,415,15
ebeNeQFUMa0,Extraordinary Octopus Takes To Land | The Hunt | BBC Earth,https://www.youtube.com/watch?v=ebeNeQFUMa0,22540658,130025,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
2hWuJ0GdrB4,Snake Rescuer Pulls Off An Impossible Rescue! | Dodo Kids | Rescued!,https://www.youtube.com/watch?v=2hWuJ0GdrB4,13892301,5807,Dodo Kids,https://www.youtube.com/channel/UCofXFskZSRZV7ehHPhOlfiA,1500000,570,15
Myy8qO20o38,Parasite in the Poo | The Green Planet | BBC Earth,https://www.youtube.com/watch?v=Myy8qO20o38,969026,23911,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
o-blz2ghKOU,Feeding Humphead Parrotfish | Blue Planet | BBC Earth,https://www.youtube.com/watch?v=o-blz2ghKOU,9000712,43859,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
nlRkwuAcUd4,Real-Life Spider Shoots Web 25 Metres Long! | The Hunt | BBC Earth,https://www.youtube.com/watch?v=nlRkwuAcUd4,8030950,120920,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
AtXDcw34lqI,45 Million Red Crabs March | Lands of the Monsoon | BBC Earth,https://www.youtube.com/watch?v=AtXDcw34lqI,3153009,23117,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
a5V6gdu5ih8,Lion Trapped by Clan of Hyenas | Dynasties | BBC Earth,https://www.youtube.com/watch?v=a5V6gdu5ih8,96394489,789694,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
vKgqJgomwqM,How To Teach a Dog To Come When Called | Chewtorials,https://www.youtube.com/watch?v=vKgqJgomwqM,249140,1597,Chewy,https://www.youtube.com/channel/UCpWl2nwLDQQI4TTa1kJgxrg,78500,1326,15
_9EzJtx4cyw,Frog Defends Eggs From Wasps | Planet Earth II | BBC Earth,https://www.youtube.com/watch?v=_9EzJtx4cyw,3339851,65763,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
Wv6hEuODrLg,Spinosaurus vs Carcharodontosaurus | The balance of power  | Planet Dinosaur | BBC,https://www.youtube.com/watch?v=Wv6hEuODrLg,48688243,168110,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
gG_pxZDrFi0,I Built a Giant Shrimp Eco-sphere,https://www.youtube.com/watch?v=gG_pxZDrFi0,2827322,36104,Aquarium Info,https://www.youtube.com/channel/UCkXVK-XrnwznaqYx0aKGAtg,3270000,204,15
rio0P6BYncw,6ft Gator Battles Paul In Family Pool | Gator Boys,https://www.youtube.com/watch?v=rio0P6BYncw,13523622,46869,Animal Planet,https://www.youtube.com/channel/UCkEBDbzLyH-LbB2FgMoSMaQ,5480000,5338,15
9HVSgmD72Mo,Let&#39;s Explore the Wildlife of Mario! | Pixel Zoo | BBC Earth Kids,https://www.youtube.com/watch?v=9HVSgmD72Mo,185693,35,BBC Earth Kids,https://www.youtube.com/channel/UCO_DaPp4ifhMAmiyybSLx9w,98400,314,15
D8kFh4ooQ6c,Veggies 🥦 veggies 🥗 veggies 🥕 what’s your favorite 😻 #thatlilttlepuff #puffknowsbetter,https://www.youtube.com/watch?v=D8kFh4ooQ6c,84219670,3991542,That Little Puff,https://www.youtube.com/channel/UClFN9LShD_Pv0wnSeUKbUZw,22000000,735,15
i6-OZ5oHYT0,David Attenborough&#39;s Miracle Plant Took 200 Years To Grow | Nature Bites,https://www.youtube.com/watch?v=i6-OZ5oHYT0,3020903,44632,Nature Bites,https://www.youtube.com/channel/UCjsom_OqbP8UiH3KOL07OEw,189000,415,15
2Ms3cuDGXMc,Cesar Millan Saves A Dog From Being Put Down,https://www.youtube.com/watch?v=2Ms3cuDGXMc,6810963,74937,Dabl,https://www.youtube.com/channel/UCISglu-JC04IuYH13mfYHzw,770000,945,15
uA7cAqh5iD8,Did Wednesday Lie? 💀,https://www.youtube.com/watch?v=uA7cAqh5iD8,70992334,1762518,Aquarium Info,https://www.youtube.com/channel/UCkXVK-XrnwznaqYx0aKGAtg,3270000,204,15
lWOySU_hAz0,Watch a Breathtaking Monarch Butterfly Swarm,https://www.youtube.com/watch?v=lWOySU_hAz0,3864351,55362,Nature on PBS,https://www.youtube.com/channel/UCcBp_9YPyma4c3HTadmRJ3Q,727000,566,15
RUc4BBZcbC4,An Overgrown Babydoll Sheep,https://www.youtube.com/watch?v=RUc4BBZcbC4,32706277,1807455,Right Choice Shearing,https://www.youtube.com/channel/UC2YvLBsduOMcStpJbZav-mw,1840000,202,15
FK3dav4bA4s,Tigers 101 | National Geographic,https://www.youtube.com/watch?v=FK3dav4bA4s,5297460,46077,National Geographic,https://www.youtube.com/channel/UCpVm7bg6pXKo1Pr6k5kxG9A,21600000,10152,15
O3YYUWaUOqg,Rarest Catches | COMPILATION | River Monsters,https://www.youtube.com/watch?v=O3YYUWaUOqg,10605867,95453,River Monsters™,https://www.youtube.com/channel/UComwL29zYKujb1JhkB0EcGA,1960000,523,15
L9lwSoFvyxY,1000 Mosquitoes vs My Hand!,https://www.youtube.com/watch?v=L9lwSoFvyxY,4130984,195204,Brave Wilderness,https://www.youtube.com/channel/UC6E2mP01ZLH_kbAyeazCNdg,20800000,981,15
9TLg-YlDog0,Orca&#39;s Extraordinary Hunting Technique | A Perfect Planet | BBC Earth,https://www.youtube.com/watch?v=9TLg-YlDog0,3287706,23044,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
jt4ZsS2XHmc,Will it Bite Me?! Handling a Brown Recluse!,https://www.youtube.com/watch?v=jt4ZsS2XHmc,2930200,68357,Brave Wilderness,https://www.youtube.com/channel/UC6E2mP01ZLH_kbAyeazCNdg,20800000,981,15
o4ZeJAzQdlc,Does the Mudpuppy Bark?,https://www.youtube.com/watch?v=o4ZeJAzQdlc,5996801,70960,Brave Wilderness,https://www.youtube.com/channel/UC6E2mP01ZLH_kbAyeazCNdg,20800000,981,15
NqnauxtCX6I,Yellow Crazy Ants Kill Red Crab | Planet Earth II | BBC Earth,https://www.youtube.com/watch?v=NqnauxtCX6I,1221181,18912,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
UY9lWUfmDf0,Chimp Learns to Trade | Extraordinary Animals | BBC Earth,https://www.youtube.com/watch?v=UY9lWUfmDf0,2246396,28276,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
7wKu13wmHog,Kung Fu Mantis Vs Jumping Spider | Life Story | BBC,https://www.youtube.com/watch?v=7wKu13wmHog,29291794,329833,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
28FzV5OHqMU,Largest Lizard on Earth | The Komodo Dragon | Deadly 60 | Indonesia | Series 3 | BBC,https://www.youtube.com/watch?v=28FzV5OHqMU,13148240,75314,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
6yLnKfhmUzg,Sneaky Orchid Tricks a Wasp | The Green Planet | BBC Earth,https://www.youtube.com/watch?v=6yLnKfhmUzg,1132411,16931,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
TRK3pzAAdk4,Spongebob Portal 🍍,https://www.youtube.com/watch?v=TRK3pzAAdk4,59996616,1066762,Aquarium Info,https://www.youtube.com/channel/UCkXVK-XrnwznaqYx0aKGAtg,3270000,204,15
fFhyQ9dzv_o,Unearthing a Prehistoric Turtle!,https://www.youtube.com/watch?v=fFhyQ9dzv_o,5938836,47817,Brave Wilderness,https://www.youtube.com/channel/UC6E2mP01ZLH_kbAyeazCNdg,20800000,981,15
o57imEfknMQ,Attack of the Killer Fungi | Planet Earth | BBC Earth,https://www.youtube.com/watch?v=o57imEfknMQ,5852534,75705,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
HNAp3Ho1qEc,Social Lion Bonding With Solitary Tiger | Oddest Animal Friendship | Love Nature,https://www.youtube.com/watch?v=HNAp3Ho1qEc,785151,15704,Love Nature,https://www.youtube.com/channel/UCRZPkuHwaoKwTP3CYPdVldg,725000,860,15
FjNVVlPG6C0,Meet the Largest Lizard on Earth | Deadly 60 | BBC Earth Kids,https://www.youtube.com/watch?v=FjNVVlPG6C0,304739,861,BBC Earth Kids,https://www.youtube.com/channel/UCO_DaPp4ifhMAmiyybSLx9w,98400,314,15
nG3NSE7U3M8,I Built a Giant Ecosphere Bowl,https://www.youtube.com/watch?v=nG3NSE7U3M8,2038410,27723,Aquarium Info,https://www.youtube.com/channel/UCkXVK-XrnwznaqYx0aKGAtg,3270000,204,15
xu4T9kawhAM,Hippos Can’t Swim? | Natural World | BBC Earth,https://www.youtube.com/watch?v=xu4T9kawhAM,443110,8506,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
0ZEGWWkpbX8,Ants Attack Termite Mounds | Natural World: Ant Attack | BBC Earth,https://www.youtube.com/watch?v=0ZEGWWkpbX8,1943597,20719,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
l9GMrP-2-Wc,Fox Dives Head First in to Snow | Planet Earth II | BBC Earth,https://www.youtube.com/watch?v=l9GMrP-2-Wc,1816661,16321,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
YxIpl38rsMo,Corpse Flower Stinks of Death I The Green Planet I BBC Earth,https://www.youtube.com/watch?v=YxIpl38rsMo,3265185,62717,BBC Earth,https://www.youtube.com/channel/UCwmZiChSryoWQCZMIQezgTg,12000000,2411,15
o6UPO2ZzjZY,Ryan Trahan Penny Portal 💰,https://www.youtube.com/watch?v=o6UPO2ZzjZY,26752499,562080,Aquarium Info,https://www.youtube.com/channel/UCkXVK-XrnwznaqYx0aKGAtg,3270000,204,15
P2pwC5wc21o,The Boy Who Broke the March Madness Bracket,https://www.youtube.com/watch?v=P2pwC5wc21o,7900501,71664,Great Big Story,https://www.youtube.com/channel/UCajXeitgFL-rb5-gXI-aG8Q,6170000,2833,17
uceAhxQjnDI,The best and worst shooters of the 2021-22 NBA season from everywhere on the floor | NBA on ESPN,https://www.youtube.com/watch?v=uceAhxQjnDI,527642,14227,ESPN,https://www.youtube.com/channel/UCiWLfSweyRNmLpgEHekhoAg,9330000,66858,17
oUF7O5vQnoA,When Alisson gifted Jesse Lingard a goal,https://www.youtube.com/watch?v=oUF7O5vQnoA,1212135,32432,Premier League,https://www.youtube.com/channel/UCG5qGWdu8nIRZqJ_GgDwQ-w,4480000,2068,17
wwLeq52QUK4,All together now: NISHIIIIIDAAAA 🔥💥🔥 💥,https://www.youtube.com/watch?v=wwLeq52QUK4,10651892,175877,Volleyball World,https://www.youtube.com/channel/UCNMg6XDhRZI2QzL4pWOvP_w,2120000,6823,17
Uvv9KsVYMNA,Wait for it 😭 (via 4_ismore/TT) #shorts,https://www.youtube.com/watch?v=Uvv9KsVYMNA,4338133,205014,House of Highlights,https://www.youtube.com/channel/UCqQo7ewe87aYAe7ub5UqXMw,9060000,34700,17
UFzTKbjLVfg,Why does Cristiano Ronaldo refuse to get tattoos?,https://www.youtube.com/watch?v=UFzTKbjLVfg,22523365,604358,Omar Raja - ESPN,https://www.youtube.com/channel/UCx18ywTcohtS9lpNXt8noWQ,8080000,1886,17
kLZWYuBTnJY,DIBALAS THE MINIONS PELATIH SONGONG KENA BATUNYA #shorts #badminton,https://www.youtube.com/watch?v=kLZWYuBTnJY,491280,9877,Olahraga Populer,https://www.youtube.com/channel/UCT-Q0CW9kfSZ7njsYRJ1D8A,304000,1521,17
xwo_OZlRWaQ,Crash GP Catalunya Visor Helm Nakagami Sampai Hancur | MOTOGP (05/06/22),https://www.youtube.com/watch?v=xwo_OZlRWaQ,358829,1900,TRANS7 MOTOSPORT,https://www.youtube.com/channel/UCVgBdmXt1Wbb88QT-6ntFFg,524000,817,17
HNp-LDiuHqc,Kevin Sanjaya Muda Kok Diprofokasi #badminton #bwf,https://www.youtube.com/watch?v=HNp-LDiuHqc,2381799,36704,VIA Badminton,https://www.youtube.com/channel/UCMmKTfrR-I1VKaU4T74Q0lw,96400,234,17
4zUHE-WnJiE,Sun Shines On Hayanna #shorts,https://www.youtube.com/watch?v=4zUHE-WnJiE,2530054,42847,Surfers of Bali,https://www.youtube.com/channel/UCzcQOTuXYGuCvTekySb_CeQ,327000,1985,17
PXYb_BgckZY,Insanely Fast MotoGP Bike Swap #shorts #motogp,https://www.youtube.com/watch?v=PXYb_BgckZY,116403130,2535385,Red Bull Motorsports,https://www.youtube.com/channel/UC0mJA1lqKjB4Qaaa2PNf0zg,1310000,1353,17
M9b56eaa4Xc,IR Iran v Kazakhstan | FIFA Futsal World Cup 2021 | Match Highlights,https://www.youtube.com/watch?v=M9b56eaa4Xc,1392745,16081,FIFA,https://www.youtube.com/channel/UCpcTrCXblq78GZrTUTLWeBw,19300000,10590,17
Zo9H4lJ1744,Lee Zi Jia&#39;s SOLID Defense #shorts,https://www.youtube.com/watch?v=Zo9H4lJ1744,125099,4120,Badminton Lover,https://www.youtube.com/channel/UCMZdqIjEDPUEPhFNmgCHOeQ,4890,106,17
