vidId,vidTitle,vidUrl,viewCount,likeCount,chanName,chanUrl,subsCount,vidCount,category
MxL8ahHQLro,Water bowl prank FAIL (Bucket Prank),https://www.youtube.com/watch?v=MxL8ahHQLro,808751,3751,Kane Foster,https://www.youtube.com/channel/UCoX8IDU3UFU00Sso55SMocg,59000,3,34
U7QewBWvCxI,Will Salman Khan Marry This Crazy Fan? | S.T.F.U. 18 Pranks,https://www.youtube.com/watch?v=U7QewBWvCxI,262660,2669,Rajan on the Rocks,https://www.youtube.com/channel/UC1nKvoG4VcWwHg7TLfKibUA,95700,110,34
mENosPFLLss,How to get free Internet on your blackberry,https://www.youtube.com/watch?v=mENosPFLLss,5024,16,Mohamed Bah,https://www.youtube.com/channel/UC__WYt84w3HclwwD2J4K0pg,47,15,34
S_DmOX1tW4M,El regalo de chocolate - Dia de la madre video 6,https://www.youtube.com/watch?v=S_DmOX1tW4M,953,0,efrain arias,https://www.youtube.com/channel/UCOIAUU09GOheBDPXtu04ymQ,25,24,34
kRviy_4cIYY,lo que el sexo se llevo,https://www.youtube.com/watch?v=kRviy_4cIYY,1282,0,efrain arias,https://www.youtube.com/channel/UCOIAUU09GOheBDPXtu04ymQ,25,24,34
cF5D41JHxtI,Sie wie sie ist und lebt,https://www.youtube.com/watch?v=cF5D41JHxtI,162,0,annemausi1,https://www.youtube.com/channel/UCDDefyP5u61RlIlcRsLkHwQ,2,18,34
gv7u7b-tRfk,Mia a la plaza - Dia de la madre video 3,https://www.youtube.com/watch?v=gv7u7b-tRfk,349,0,efrain arias,https://www.youtube.com/channel/UCOIAUU09GOheBDPXtu04ymQ,25,24,34
KFKOEHUhvDw,Elizabeth II - Our Queen: The Early Years | Ep 01 | UK Documentary,https://www.youtube.com/watch?v=KFKOEHUhvDw,35,1,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
ZAUiPa7VVi4,Royals Secrets Series - Inside The Crown Ep 3: Trials and Tribulations - British Documentary,https://www.youtube.com/watch?v=ZAUiPa7VVi4,283,1,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
d_8KCfhLbPM,Secrets Of The Royals On Tour Ep 2 - British Documentary,https://www.youtube.com/watch?v=d_8KCfhLbPM,89,1,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
_ri4Rjz_5Xw,Prince Albert: The Power Behind Victoria - UK Royal Documentary,https://www.youtube.com/watch?v=_ri4Rjz_5Xw,1431,1,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
TvFkNkvc7Dc,Elizabeth II - Our Queen Ep3 - Crown in Crisis - British Documentary,https://www.youtube.com/watch?v=TvFkNkvc7Dc,6,1,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
39ZR854UGQU,Princess Diana- Her Last Summer - UK Royal Documentary,https://www.youtube.com/watch?v=39ZR854UGQU,36,2,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
T_z5ST0fNXs,Royal Secret Series - Elizabeth II: Our Queen - Episode 4 - Tragedy &amp; Triumph    British Documentary,https://www.youtube.com/watch?v=T_z5ST0fNXs,64,1,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
cVLZrE1nZ7Q,Zara &amp; Mike - No Nonsense Royals - British Documentary,https://www.youtube.com/watch?v=cVLZrE1nZ7Q,165,2,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
Lgfo7BPgS6E,Secrets Of The Royals on Tour Ep 1 - British Documentary,https://www.youtube.com/watch?v=Lgfo7BPgS6E,42,1,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
GFKB6yqQ60M,Secrets Of Royal Travel Ep2: Royal Flight - British Documentary,https://www.youtube.com/watch?v=GFKB6yqQ60M,1496,7,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
_-kzMPcmy1k,Sisters In Crisis - Queen Elizabeth II vs Princess Margaret - Love &amp; Loyalty - British Documentary,https://www.youtube.com/watch?v=_-kzMPcmy1k,26,1,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
QjHSsZ8VSsI,Royal Golden Queen Secret Serie - Elizabeth I &amp; Elizabeth II: Claim The Throne - British Documentary,https://www.youtube.com/watch?v=QjHSsZ8VSsI,19,1,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
H0E5nFtWVxY,Elizabeth II  Our Queen - Episode 4 - Tragedy &amp;Triumph - British Documentary,https://www.youtube.com/watch?v=H0E5nFtWVxY,6,2,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
o-olpoXm1Lk,Prince Charles - Camila - Scandal Couple Of Royal Family - British Royal Documentary,https://www.youtube.com/watch?v=o-olpoXm1Lk,401,2,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
C0a0mf6JTM4,Palace Breathtaking Night - Royal British Legion Festival Of Remembrance 2020 - British Documentary,https://www.youtube.com/watch?v=C0a0mf6JTM4,213,1,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
K6O0k9pDYH8,Elizabeth II - Our Queen: Modernising the Monarchy | Ep 02 | UK Documentary,https://www.youtube.com/watch?v=K6O0k9pDYH8,9,1,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
pRkC1vAGhOE,Elizabeth I &amp; Elizabeth II: UK&#39;s Golden Queens - Princess Diana &amp; Mary Queen,https://www.youtube.com/watch?v=pRkC1vAGhOE,33,2,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
m9oo-jHQBe4,The Royals Revealed - Royal Weddings: Then and Now - British Documentary,https://www.youtube.com/watch?v=m9oo-jHQBe4,160,1,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
uApyf3ysv3A,Last Summer Of Princess Diana - British Documentary,https://www.youtube.com/watch?v=uApyf3ysv3A,2611,4,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
2ym5JwFGT7M,Albert - The Power Behind Queen Victoria - British Documentary,https://www.youtube.com/watch?v=2ym5JwFGT7M,78,2,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
ibXsnG14uL0,Royal Secret Series - Elizabeth II: Our Queen Episode 1 - The Early Years -British Documentary,https://www.youtube.com/watch?v=ibXsnG14uL0,54,1,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
vpFfvYECeuw,Royal Scandal Series - Princess Diana: Her Last Summer With Unseen Secrets - British Documentary,https://www.youtube.com/watch?v=vpFfvYECeuw,63,1,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
KqRuCRnggjo,Prince Philip - The War Years - Duke Of Edinburgh On Serving In WW2 - British Documentary,https://www.youtube.com/watch?v=KqRuCRnggjo,24,1,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
K9JIvlTNsMc,Tales Of Princess Margaret - Rebel Without A Crown - British Documentary,https://www.youtube.com/watch?v=K9JIvlTNsMc,4270,74,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
HrwxFjh8cqA,Secrets Of Royal Travel Ep 1: Royal Train - British Documentary,https://www.youtube.com/watch?v=HrwxFjh8cqA,5343,29,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
gzc2H8PgERg,"Royal Secret Series - King Henry VIII: Man, Monarch, Or A Monster? British Documentary",https://www.youtube.com/watch?v=gzc2H8PgERg,891,0,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
clRCzbxgS3w,Elizabeth And Victoria - The Queen&#39;s Longest Reign - British Documentary,https://www.youtube.com/watch?v=clRCzbxgS3w,364,0,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
t-wh7SjhxKg,Secrets Of The Royals - Royal Kitchens - British Documentary,https://www.youtube.com/watch?v=t-wh7SjhxKg,128,0,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
-nmFX4ySK9Y,Prince Charles and The Bomber - Digging Into Details - British Documentary,https://www.youtube.com/watch?v=-nmFX4ySK9Y,118,0,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
fl6aIq79oos,What Really Happened With Harry and Edward - Princes In Exile - British Documentary,https://www.youtube.com/watch?v=fl6aIq79oos,71,0,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
Q9W5c3kh7V0,Royal Scandal Series - Meghan &amp; Harry: The New Revelations - British Documentary,https://www.youtube.com/watch?v=Q9W5c3kh7V0,38,0,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
Mw6X3btnFWo,Wallis Simpson - Femme Fatale - Secret Life Before She Was Royal - British Documentary,https://www.youtube.com/watch?v=Mw6X3btnFWo,70,0,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
87Gvxv3Mwx4,Secrets Of The Royal Wardrobe - Stories Behind - Wedding Dresses - British Documentary,https://www.youtube.com/watch?v=87Gvxv3Mwx4,53,0,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
JWwtM8JhwHc,The Royals Secrets - Camilla &amp; Diana: The Women Behind Scandalous Prince - British Documentary,https://www.youtube.com/watch?v=JWwtM8JhwHc,59,0,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
SlpOJyrHVeY,"The Royals Revealed: Elizabeth &amp; Philip  Marriage, Duty &amp; Love - British Documentary",https://www.youtube.com/watch?v=SlpOJyrHVeY,44,0,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
aL8O6xyPQP8,Revealing Mystery Thing Happened On The Day Lord Mountbatten Died - British Documentary,https://www.youtube.com/watch?v=aL8O6xyPQP8,7,0,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
YrQ4f4Ao7aA,DESERVED! Piers Morgan SHUT DOWN Meghan&#39;s BEST ALLY Omid Scobie After His Ofcom’s Victory,https://www.youtube.com/watch?v=YrQ4f4Ao7aA,179,0,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
Y5hXIjzPbVY,Digging Into Prince Andrew And Epstein Scandal - FULL Interview - British Documentary,https://www.youtube.com/watch?v=Y5hXIjzPbVY,34,0,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
WicuXD-jJUo,Harry &amp; William Feud - Royal At War - Part 1 - British Documentary,https://www.youtube.com/watch?v=WicuXD-jJUo,5,0,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
-kA9T96ZUwQ,The Royal Family&#39;s Highest Secrets - Are They Worth It? British Documentary,https://www.youtube.com/watch?v=-kA9T96ZUwQ,134,0,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
K1mZjS54tPk,William &amp; Kate - Too Good To Be True - British Documentary,https://www.youtube.com/watch?v=K1mZjS54tPk,15,0,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
KHhwG65Q2uc,Royal Secrets Series - Inside The Crown Ep 4: The Top Job - British Documentary,https://www.youtube.com/watch?v=KHhwG65Q2uc,23,0,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
48Q20PCdDlM,Special Thing May Missed On Queen&#39;s Last Official Birthday With Prince Philip - British Documentary,https://www.youtube.com/watch?v=48Q20PCdDlM,36,0,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
IAnZoKWVtks,Harry &amp; Meghan - Scandal In Details - A Royal Rebellion - British Documentary,https://www.youtube.com/watch?v=IAnZoKWVtks,26,0,Maximo Gwendolyn,https://www.youtube.com/channel/UCZ6tHPvJtEkrg-mzkYYZaxQ,22,82,35
jsF0o5YLwDk,nochmal ne neue version fr meine freunde,https://www.youtube.com/watch?v=jsF0o5YLwDk,6380,1,Arne95,https://www.youtube.com/channel/UCPovGU72fPQBLUDJOxWlDFA,12,5,37
EGCyswdubls,Family Guy : The Reason Peter Want To Kill Brian,https://www.youtube.com/watch?v=EGCyswdubls,3,0,Natural Disasters,https://www.youtube.com/channel/UCzOY90Juf-6KIcFIZ6-1IDg,223,1214,37
MAwBYXVdkfc,Star Wars: Attack of the Clones,https://www.youtube.com/watch?v=MAwBYXVdkfc,2453,1226,StarWarsMoviesOnDemandMX,https://www.youtube.com/channel/UCsnCHhkQjWl_8yVmpV8poBw,3070,8,44
lUG3TikEvFU,Having Our Say: The Delany Sisters&#39; First One Hundred Years - Trailer,https://www.youtube.com/watch?v=lUG3TikEvFU,26513,13256,Sony Pictures Home Entertainment,https://www.youtube.com/channel/UCqH2YMSzMaGN92Vc3VkhWnQ,836000,540,44
4nhkpcqaZZM,Beyond Valkyrie: Dawn Of The Fourth Reich - Trailer,https://www.youtube.com/watch?v=4nhkpcqaZZM,3223,1611,SonyPicsHomeEntWorld,https://www.youtube.com/channel/UCC6AMIm2ClcNI-nfpbr0Z9g,89300,28,44
NTQOCDnumEc,Monsieur Lazhar - Official Trailer of the Oscar Nominated Foreign Language Film,https://www.youtube.com/watch?v=NTQOCDnumEc,29850,79,Music Box Films,https://www.youtube.com/channel/UCKQd9D4YTzMoFh8V-efqp2Q,84000,278,44
FuzTSzmMg84,My Big Fat Greek Wedding 2 - Trailer,https://www.youtube.com/watch?v=FuzTSzmMg84,56162,28081,Universal Pictures All-Access,https://www.youtube.com/channel/UCIHg3K4EaY-ziWc5CyzWAzQ,2010000,5716,44
Tw5Yx190mJw,The Land Before Time VII: The Stone of Cold Fire - Trailer,https://www.youtube.com/watch?v=Tw5Yx190mJw,40915,20457,Universal Pictures All-Access,https://www.youtube.com/channel/UCIHg3K4EaY-ziWc5CyzWAzQ,2010000,5716,44
gYK0QPMRoHE,"New York, I Love You - Trailer",https://www.youtube.com/watch?v=gYK0QPMRoHE,98794,49397,vivendientertainment,https://www.youtube.com/channel/UCfb-_5KcNOZuxekQ7oeeHjA,22000,26,44
Ic2gnk6Sru0,The Killing$ of Tony Blair - Trailer,https://www.youtube.com/watch?v=Ic2gnk6Sru0,8337,50,Journeyman Documentaries,https://www.youtube.com/channel/UCXriVnwusXbXT2Yz2vKb-Ow,27300,879,44
gwoKxg8JdUw,Michael Jackson&#39;s This Is It - Trailer,https://www.youtube.com/watch?v=gwoKxg8JdUw,35291,17645,SonyPicsHomeEntIN,https://www.youtube.com/channel/UCMk19rJlbfICVNWX884I_pw,29800,27,44
UYtcGkWShAY,OSHO: Easy Is Right – Right Is Easy (Preview),https://www.youtube.com/watch?v=UYtcGkWShAY,40881,1322,OSHO International,https://www.youtube.com/channel/UCS0s6BFzIcvC2gTH52_vBEA,1070000,1826,44
bpRFwt0THiI,"The Theory of Everything | Trailer | Own it now on Blu-ray, DVD &amp; Digital",https://www.youtube.com/watch?v=bpRFwt0THiI,33985,16992,Universal Pictures All-Access,https://www.youtube.com/channel/UCIHg3K4EaY-ziWc5CyzWAzQ,2010000,5716,44
yNcayNlK4jE,Get Rich or Die Tryin&#39; - Trailer,https://www.youtube.com/watch?v=yNcayNlK4jE,468330,234165,Paramount Movies,https://www.youtube.com/channel/UC9YHyj7QSkkSg2pjQ7M8Khg,1160000,1040,44
He8mEx6Modw,Gudetama Ukulele Serenade | Gudetama: An Eggcellent Adventure | Clip | Netflix Anime,https://www.youtube.com/watch?v=He8mEx6Modw,24922024,7864,Netflix Anime,https://www.youtube.com/channel/UCBSs9x2KzSLhyyA9IKyt4YA,1370000,1452,1
J_PRXuovweE,The Building Contest - Animation vs. Minecraft Shorts Ep. 2,https://www.youtube.com/watch?v=J_PRXuovweE,128851675,1212464,Alan Becker,https://www.youtube.com/channel/UCbKWv2x9t6u8yZoB3KcPtnw,22100000,154,1
f4J7-WR1QOY,Maher Zain - Number One For Me (Official Music Video),https://www.youtube.com/watch?v=f4J7-WR1QOY,155311593,839126,Awakening Music,https://www.youtube.com/channel/UCBq5hp6DvwWam2XOXw6lYJA,13400000,800,1
nAGU3QnAv88,RUBAH SOMBONG KENA AZAB | TikTok Klara Tania #shorts,https://www.youtube.com/watch?v=nAGU3QnAv88,32156059,931172,Klara Tania,https://www.youtube.com/channel/UC4rHBMP2rGPuFk9F-JlGzbQ,9160000,1586,1
GFbSDv3iut0,Loud House | Permainan berdandan Lincoln! | Nickelodeon Bahasa,https://www.youtube.com/watch?v=GFbSDv3iut0,612877,3703,Nickelodeon Bahasa,https://www.youtube.com/channel/UCTJDdO9klWGpTekswnXreGQ,5820000,990,1
8TqtX83ZXy8,SpongeBob SquarePants | Squidward yang tak terkalahkan! | Nickelodeon Bahasa,https://www.youtube.com/watch?v=8TqtX83ZXy8,17546302,121857,Nickelodeon Bahasa,https://www.youtube.com/channel/UCTJDdO9klWGpTekswnXreGQ,5820000,990,1
_p3CepzakVM,jual cincin bos mafia terkenal di toko barang antik amerika,https://www.youtube.com/watch?v=_p3CepzakVM,6928509,177240,Alvin Hiraga,https://www.youtube.com/channel/UCzYP5I3B3reNVoKSQVocI8Q,50700,50,1
I6zT4776lkM,Kamp Koral | Ikan Teri Panik!  | Nickelodeon Bahasa,https://www.youtube.com/watch?v=I6zT4776lkM,980942,8386,Nickelodeon Bahasa,https://www.youtube.com/channel/UCTJDdO9klWGpTekswnXreGQ,5820000,990,1
Gyju-6v0ej4,SpongeBob SquarePants | Tempat tinggal SpongeBob | Nickelodeon Bahasa,https://www.youtube.com/watch?v=Gyju-6v0ej4,8428036,53934,Nickelodeon Bahasa,https://www.youtube.com/channel/UCTJDdO9klWGpTekswnXreGQ,5820000,990,1
qVd34ts0RZM,"Teletubbies - Safari Party (Official Video) | Ready, Steady, Go! | Videos For Kids",https://www.youtube.com/watch?v=qVd34ts0RZM,969811,2261,Teletubbies - WildBrain,https://www.youtube.com/channel/UCOk55dAgB8VnMlhaTEMeX5A,3690000,2697,1
F11hcB9jxbw,Bath Time Safety Song | Bath Song | Safety for Kids | Pandobi Nursery Rhymes &amp; Kids Songs,https://www.youtube.com/watch?v=F11hcB9jxbw,8011740,19982,Super Pandobi - Nursery Rhymes & Kids Songs,https://www.youtube.com/channel/UC8AJgZ1VbK4TAt1ToKj9Ddg,972000,192,1
2s8a6voo81s,AKU MENEMUKAN M4Y4T YANG TERDAMPAR DI PANTAI‼️,https://www.youtube.com/watch?v=2s8a6voo81s,1461624,39339,Fulday,https://www.youtube.com/channel/UC9mWFyZ012ttTrws7LLKuMg,2330000,1118,1
w17FHB8lMVM,LEGO NINJAGO | Season 3 Episode 6: The Call of the Deep,https://www.youtube.com/watch?v=w17FHB8lMVM,521198,2909,LEGO,https://www.youtube.com/channel/UCP-Ng5SXUEt0VE-TXqRdL6g,16000000,30533,1
Rj4Yu9Utdw0,The Greatest Showman | This Is Me (Official Lyric Video),https://www.youtube.com/watch?v=Rj4Yu9Utdw0,85927520,621497,20th Century Studios Indonesia,https://www.youtube.com/channel/UC4UGyeC2JFnrAL6AQH_E4sw,161000,508,1
sc9-zE7YXdE,SpongeBob SquarePants | Kue keberuntungan | Nickelodeon Bahasa,https://www.youtube.com/watch?v=sc9-zE7YXdE,8678136,51258,Nickelodeon Bahasa,https://www.youtube.com/channel/UCTJDdO9klWGpTekswnXreGQ,5820000,990,1
fmqmEl-0Gus,THE CROODS: A NEW AGE | Wildest Wildlife Croodimals &quot;Documentary&quot;,https://www.youtube.com/watch?v=fmqmEl-0Gus,3138185,24144,UIP Movies Indonesia,https://www.youtube.com/channel/UC5-keBwD6V0qb9KiMSZO7Vw,82600,945,1
mjfgxKlG-6s,Kamp Koral | Pelarian Spongebob  | Nickelodeon Bahasa,https://www.youtube.com/watch?v=mjfgxKlG-6s,3067746,21185,Nickelodeon Bahasa,https://www.youtube.com/channel/UCTJDdO9klWGpTekswnXreGQ,5820000,990,1
LKQLgPlXePo,Oh No! Buster’s Stuck in the Slimy Green Puddle | Go Buster | Baby Cartoons | Kids Videos | Single,https://www.youtube.com/watch?v=LKQLgPlXePo,2059161,4012,Go Buster - Bus Cartoons & Kids Stories,https://www.youtube.com/channel/UCnEHS4Wa8WOxvQiKX4Vd-5g,2080000,846,1
Ts8rVL5gkZM,Mad Dog VS. Jaka Hand To Hand Fight | The Raid: Redemption,https://www.youtube.com/watch?v=Ts8rVL5gkZM,4879007,41533,Piece of the Action,https://www.youtube.com/channel/UCnE0HgZizldIlUkw-05HUgg,948000,718,1
pJN-XBzpwlE,Transformers: Rise of the Beasts | Is Your Car a Transformer? (2023 Movie,https://www.youtube.com/watch?v=pJN-XBzpwlE,63648,4216,Paramount Pictures,https://www.youtube.com/channel/UCF9imwPMSGz4Vq1NiTWCC7g,3020000,1638,1
sizgMiEqudY,Pertunjukan Bintang Patrick | Bisakah Patrick Membuat Sarapan Sendiri? | Nickelodeon Bahasa,https://www.youtube.com/watch?v=sizgMiEqudY,2868894,18461,Nickelodeon Bahasa,https://www.youtube.com/channel/UCTJDdO9klWGpTekswnXreGQ,5820000,990,1
hT8hkyPYqFA,Ten in the Bed | Numbers Song | Learn Numbers for Kids | Pandobi Nursery Rhymes &amp; Kids Songs,https://www.youtube.com/watch?v=hT8hkyPYqFA,4372935,14672,Super Pandobi - Nursery Rhymes & Kids Songs,https://www.youtube.com/channel/UC8AJgZ1VbK4TAt1ToKj9Ddg,972000,192,1
lrBf-XR0aSM,BOCIL PENGEN BAU KETEK ?! | Klara Tania #shorts,https://www.youtube.com/watch?v=lrBf-XR0aSM,4760559,134205,Klara Tania,https://www.youtube.com/channel/UC4rHBMP2rGPuFk9F-JlGzbQ,9160000,1586,1
LydJfDByUCU,TOP 2 KEMATIAN TRANSFORMERS PALING DRAMATIS !!!,https://www.youtube.com/watch?v=LydJfDByUCU,66453,3930,Admin Waktu,https://www.youtube.com/channel/UCTI4y1kj6XULWwd2auHbbMg,30500,230,1
FlFtt7y6zT0,"Knock Knock, Someone&#39;s Knocking | Safety Tips for Kids | Pandobi Nursery Rhymes &amp; Kids Songs",https://www.youtube.com/watch?v=FlFtt7y6zT0,6252982,16916,Super Pandobi - Nursery Rhymes & Kids Songs,https://www.youtube.com/channel/UC8AJgZ1VbK4TAt1ToKj9Ddg,972000,192,1
d5mPdpTM9uI,When Noob Take Revenge With The Death Note 4 | MInecraft Animation #shorts,https://www.youtube.com/watch?v=d5mPdpTM9uI,5183257,245956,MineCZ,https://www.youtube.com/channel/UCewGZGE1lzcWCb_uohQ1BQg,4720000,774,1
5CNQEutg-bQ,"Transformers: Rise of the Beasts | &quot;Car Chase&quot; Clip - Anthony Ramos, Tobe Nwigwe, Pete Davidson",https://www.youtube.com/watch?v=5CNQEutg-bQ,73805,4537,Paramount Pictures,https://www.youtube.com/channel/UCF9imwPMSGz4Vq1NiTWCC7g,3020000,1638,1
hIfCpmAFwI8,Spongebob | Memanggil Kakek buyut buyut buyut Tuan Krabs| | Nickelodeon Bahasa,https://www.youtube.com/watch?v=hIfCpmAFwI8,3465664,21604,Nickelodeon Bahasa,https://www.youtube.com/channel/UCTJDdO9klWGpTekswnXreGQ,5820000,990,1
6HB8Lq64ysQ,SpongeBob | SpongeBob dan Tn. Krabs Menyelinap ke Penjara | Nickelodeon Bahasa,https://www.youtube.com/watch?v=6HB8Lq64ysQ,855275,3948,Nickelodeon Bahasa,https://www.youtube.com/channel/UCTJDdO9klWGpTekswnXreGQ,5820000,990,1
CvcJyWNXaZU,@AphmauKawaii - chan and Zane Funny Moments - Minecraft #shorts,https://www.youtube.com/watch?v=CvcJyWNXaZU,11380584,431895,Little Mob Craft,https://www.youtube.com/channel/UC9mWjp-BI4nNv5UE524Tx8A,1400000,1229,1
0_HpxlXOowA,Carilah yang Mau Berjuang Bersama ! 🥰 || Kamu tim A atau B? #shorts by Kevin Kaez,https://www.youtube.com/watch?v=0_HpxlXOowA,59526270,1400320,Kevin Kaez,https://www.youtube.com/channel/UCHREPLGjsPw9dHstKOEkUkQ,3560000,1716,1
-H7BHCLDtVQ,SpongeBob SquarePants | Mobil gelembung | Nickelodeon Bahasa,https://www.youtube.com/watch?v=-H7BHCLDtVQ,14327012,64031,Nickelodeon Bahasa,https://www.youtube.com/channel/UCTJDdO9klWGpTekswnXreGQ,5820000,990,1
PiOWY-h54pc,Kamp Koral | SpongeBob SUPER Kaya &amp; Patrick! | Nickelodeon Bahasa,https://www.youtube.com/watch?v=PiOWY-h54pc,10330452,52078,Nickelodeon Bahasa,https://www.youtube.com/channel/UCTJDdO9klWGpTekswnXreGQ,5820000,990,1
64UGsor7yeY,VIRAL ❗EHSAN BISA BERUBAH MENJADI JARJIT ❓| Cerita Elpida #shorts #youtubeshorts #shortsvideo,https://www.youtube.com/watch?v=64UGsor7yeY,6828299,130173,Cerita Elpida,https://www.youtube.com/channel/UCunY0dQ2l6HVz7pDTcy4o1w,688000,1504,1
FaIg8LeIDYY,The Porsche Taycan x Back to the Future,https://www.youtube.com/watch?v=FaIg8LeIDYY,198214,7594,Porsche,https://www.youtube.com/channel/UC_BaxRhNREI_V0DVXjXDALA,1180000,2546,2
0FREFQFoy6g,Perjalanan Mencari Cahaya: Kisah Pulang Mudik Setelah 4 Tahun Terhalang Pandemi,https://www.youtube.com/watch?v=0FREFQFoy6g,9537080,253,Hyundai Motors Indonesia,https://www.youtube.com/channel/UCkhbQClk7tV-_G5nn0pkFXg,204000,317,2
AKbhRSVKmVw,FIAT I Siga a Fiat Toro,https://www.youtube.com/watch?v=AKbhRSVKmVw,21865420,497,Fiat Automóveis Brasil,https://www.youtube.com/channel/UCww4HYJZlIk3fRgqTWEW4cA,823000,473,2
HebA3Z3Ysjs,Lintas Masa – Berbagi Kebahagiaan Lewat Musik Tradisional di Kota Solo,https://www.youtube.com/watch?v=HebA3Z3Ysjs,8955247,210,ToyotaIndonesia,https://www.youtube.com/channel/UCxVa64ZcWGi_VStlkfmoteQ,674000,787,2
